Race Index,Placing,Track/Course,Dist.,Race Class,Going,Horse,Draw,Rtg.,Trainer,Gear,Body Wt.,Act. Wt.,Unnamed: 13,jockey_id,season,race_description,Race Sub Index,race_date,race_course,race_wins,first_place_win,second_place_win,third_place_win
45,9/10,"Turf / ""B+2""",1200,3,Y,YOUNG SUPERSTAR,10,72,A S Cruz,TT,1143,123,,CCY,Current,22/09/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),2,2024-09-22,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
44,13/14,"Turf / ""B+2""",1400,4,Y,CALIFORNIA DEEPLY,7,60,A S Cruz,CP/TT,1095,132,,CCY,Current,22/09/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),3,2024-09-22,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
42,6/11,"Turf / ""B+2""",1600,3,GY,FALLON,4,69,A S Cruz,B/TT,1102,121,,CCY,Current,22/09/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),4,2024-09-22,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
41,11/14,"Turf / ""B+2""",1000,4,G,ALMIGHTY KICK,14,50,K W Lui,XB,1081,123,,CCY,Current,22/09/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),5,2024-09-22,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
40,3/13,"Turf / ""B+2""",1200,4R,G,NORTHERN FIRE BALL,8,52,C H Yip,H1,1124,125,,CCY,Current,22/09/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),6,2024-09-22,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
36,4/12,"Turf / ""B""",1650,2,G,OUTGATE,2,91,A S Cruz,H/TT,1041,123,,CCY,Current,18/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2024-09-18,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
34,5/12,"Turf / ""B""",1800,4,G,FLYING SILVER,1,47,C S Shum,TT,1015,121,,CCY,Current,18/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2024-09-18,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
33,5/10,"Turf / ""B""",1650,3,G,BEATO,2,64,A S Cruz,V/TT,1139,119,,CCY,Current,18/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2024-09-18,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
32,12/12,"Turf / ""B""",1000,5,G,PHILOS,11,33,A S Cruz,H/TT,1130,125,,CCY,Current,18/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2024-09-18,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
29,7/9,"Turf / ""B""",1200,4,G,JUDY'S GREAT,7,55,C S Shum,TT,1084,127,,CCY,Current,18/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),5,2024-09-18,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
27,9/14,"Turf / ""A+3""",1000,3,GF,ETERNAL FORTUNE,6,64,C S Shum,,1020,116,,CCY,Current,15/09/2024 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),1,2024-09-15,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
24,4/12,AWT,1200,4,GD,SONIC BOOM,5,40,W K Mo,TT,1130,114,,CCY,Current,15/09/2024 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),2,2024-09-15,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
23,1/12,"Turf / ""A+3""",1400,4,GF,TEAM HAPPY,12,41,P C Ng,B,1223,113,,CCY,Current,15/09/2024 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),3,2024-09-15,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
22,10/13,"Turf / ""A+3""",1400,5,GF,CALIFORNIA ICON,7,33,A S Cruz,TT,1152,123,,CCY,Current,15/09/2024 Sha Tin Jockey Challenge 1 Points :12 (Win 1 2nd 0 3rd 0),4,2024-09-15,Sha Tin Jockey Jockey Challenge,(Win 1 2nd 0 3rd 0,1,0,0
17,11/11,"Turf / ""A""",1650,3,G,LOVERO,1,74,A S Cruz,TT,1122,127,,CCY,Current,11/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2024-09-11,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
16,7/12,"Turf / ""A""",1650,4,G,LITTLE FAIRY,4,47,P F Yiu,B/TT,1114,119,,CCY,Current,11/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2024-09-11,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
15,8/12,"Turf / ""A""",1000,4,G,HAPPY HORSE,2,45,K L Man,H/P/TT,1117,117,,CCY,Current,11/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2024-09-11,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
13,4/8,"Turf / ""A""",1200,4,G,FLYING WROTE,6,57,A S Cruz,H/TT,1082,129,,CCY,Current,11/09/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2024-09-11,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
10,13/14,"Turf / ""A""",1200,3,G,YOUNG SUPERSTAR,9,72,A S Cruz,TT,1142,124,,CCY,Current,08/09/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),1,2024-09-08,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
7,8/8,"Turf / ""A""",1400,2,G,FRANTANCK,8,77,P C Ng,TT1,1164,119,,CCY,Current,08/09/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),2,2024-09-08,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
6,4/13,"Turf / ""A""",1400,4,GY,FORERUNNER,13,50,W K Mo,TT,1030,122,,CCY,Current,08/09/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),3,2024-09-08,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
4,8/12,"Turf / ""A""",1000,4,GY,PARENTS' LOVE,2,40,A S Cruz,H/TT,1017,112,,CCY,Current,08/09/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),4,2024-09-08,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
3,3/10,"Turf / ""A""",1200,1,GY,SUPERB CAPITALIST,1,94,A S Cruz,H/TT,1132,115,,CCY,Current,08/09/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),5,2024-09-08,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
830,6/13,"Turf / ""A""",1600,3,G,FALLON,9,71,A S Cruz,B/TT,1109,125,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),1,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
829,2/14,"Turf / ""A""",1200,3,G,MONTA FRUTTA,10,65,A S Cruz,H/TT,1120,117,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),2,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
828,3/10,"Turf / ""A""",1600,1,G,THE GOLDEN SCENERY,4,97,A S Cruz,TT,1059,124,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),3,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
827,13/14,"Turf / ""A""",1400,4,G,LINK,14,44,D J Whyte,CP/XB/TT-,1119,117,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),4,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
826,14/14,"Turf / ""A""",1400,4,G,ACE ONE,12,49,D J Whyte,B/TT,1152,123,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),5,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
825,11/14,"Turf / ""A""",1200,4,G,DEAL COMPLETED,3,52,K H Ting,B1/TT,1269,122,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),6,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
824,9/14,"Turf / ""A""",1800,4,G,FLYING SILVER,9,47,C S Shum,TT,1022,120,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),7,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
823,10/14,"Turf / ""A""",1400,5,GF,MAXIMIZE HEART,13,34,C H Yip,B-,1044,126,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),8,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
822,5/7,"Turf / ""A""",1200,2,GF,SUPERB CAPITALIST,3,94,A S Cruz,H/TT,1159,126,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),9,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
821,13/13,"Turf / ""A""",1200,5,GF,E TALENT,2,34,K L Man,B/TT,1160,126,,CCY,Previous,14/07/2024 Sha Tin Jockey Challenge 1 Points :10 (Win 0 2nd 1 3rd 1),10,2024-07-14,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 1,0,1,1
819,6/9,"Turf / ""B""",1000,3,GF,ALPHA ONE,9,71,W K Mo,H/TT,1198,125,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),1,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
818,11/12,"Turf / ""B""",1200,4,GF,HAPPY HORSE,9,45,K L Man,H/P/TT,1106,118,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),2,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
817,8/10,"Turf / ""B""",1650,2,GF,OUTGATE,10,91,A S Cruz,H/TT,1049,128,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),3,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
816,2/12,"Turf / ""B""",1200,4,GF,PRIME MORTAR,1,58,A S Cruz,V/TT,1041,130,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
815,6/12,"Turf / ""B""",1200,4,GF,SKYEY BLUE,2,47,K L Man,B2,1077,121,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),5,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
813,11/12,"Turf / ""B""",1800,5,GF,TIGER AND GOLD,2,40,C H Yip,B,1229,132,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),6,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
812,10/12,"Turf / ""B""",1000,5,GF,PHILOS,10,37,A S Cruz,H/TT,1130,130,,CCY,Previous,10/07/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),7,2024-07-10,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
811,9/12,"Turf / ""C""",1200,3,GF,IMA SINGLE MAN,4,78,A S Cruz,V/TT,1150,132,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),1,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
810,10/13,"Turf / ""C""",1400,3,GF,LOVERO,9,74,A S Cruz,TT,1120,130,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),2,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
809,14/14,"Turf / ""C""",1400,4,GF,FORTUNE RACER,3,52,W K Mo,H/TT,1017,124,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),3,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
808,11/13,"Turf / ""C""",1400,3,GF,BEAUTY GLORY,13,70,A S Cruz,CP/TT,1160,124,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),4,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
807,14/14,"Turf / ""C""",1600,4,GF,WAH MAY WAI WAI,4,60,A S Cruz,H-,1076,132,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),5,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
805,10/12,AWT,1200,4,GD,SPANGLE FORTUNE,4,40,K L Man,B/TT,1081,113,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),6,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
803,9/12,AWT,1200,5,GD,CALIFORNIA ICON,7,39,A S Cruz,TT,1144,131,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),7,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
802,3/12,"Turf / ""C""",1200,GRIFFIN,GF,CALIFORNIA BANNER,11,,W K Mo,CP/TT,1131,123,,CCY,Previous,06/07/2024 Sha Tin Jockey Challenge 1 Points :4 (Win 0 2nd 0 3rd 1),8,2024-07-06,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 1,0,0,1
801,4/12,"Turf / ""A""",1200,3,G,RIGHTEOUS ARION,7,64,A S Cruz,TT,1178,117,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
800,10/12,"Turf / ""A""",1650,3,G,EXUBERANT,8,60,C S Shum,B/TT,1195,112,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
799,5/12,"Turf / ""A""",1200,4,G,FLYING WROTE,2,57,A S Cruz,H/TT,1095,132,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
798,6/12,"Turf / ""A""",1800,4,G,PEGASUS GENERAL,7,48,K H Ting,V,1031,121,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
797,10/12,"Turf / ""A""",1650,4,G,D STAR,3,52,A S Cruz,B/TT,1061,123,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),5,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
795,7/12,"Turf / ""A""",1000,4,G,PARENTS' LOVE,1,44,A S Cruz,H/TT,1015,117,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),6,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
794,6/7,"Turf / ""A""",1000,2,G,BABY CRYSTAL,5,81,K W Lui,B/TT,1246,115,,CCY,Previous,04/07/2024 Happy Valley Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),7,2024-07-04,Happy Valley Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
791,12/14,"Turf / ""B""",1200,3,G,RIDING HIGH,9,64,A S Cruz,H1/TT1,1098,121,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),1,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
790,10/14,"Turf / ""B""",1400,4,G,HAPPYDEARHAPPYDEER,1,48,A S Cruz,B/TT,1057,122,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),2,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
789,14/14,"Turf / ""B""",1400,4,G,RIVER VIEWS,12,45,T P Yung,B2,1112,118,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),3,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
786,6/14,"Turf / ""B""",1200,4,G,CHAMPION METHOD,4,55,C S Shum,TT,1135,127,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
785,2/12,"Turf / ""B""",1000,3,G,WE ARE HERO,11,79,K L Man,V/TT,1207,132,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),5,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
783,12/14,"Turf / ""B""",1400,5,G,EAGLE RUN,2,16,A S Cruz,TT,1153,112,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),6,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
782,13/14,"Turf / ""B""",1000,4,G,SUPER AXIOM,14,45,Y S Tsui,H/P/TT,1268,118,,CCY,Previous,01/07/2024 Sha Tin Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),7,2024-07-01,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
778,2/12,"Turf / ""C""",1200,4,G,PRIME MORTAR,1,58,A S Cruz,V/TT,1052,131,,CCY,Previous,26/06/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),1,2024-06-26,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
777,4/12,"Turf / ""C""",1650,4,G,NOT A FEW,9,44,D J Whyte,CP-/TT,1040,117,,CCY,Previous,26/06/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),2,2024-06-26,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
775,12/12,"Turf / ""C""",1650,4,G,CORDYCEPS ONE,11,58,C H Yip,,1095,130,,CCY,Previous,26/06/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),3,2024-06-26,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
774,8/12,"Turf / ""C""",1200,4,G,SO AWESOME,7,43,K L Man,B/TT,1133,118,,CCY,Previous,26/06/2024 Happy Valley Jockey Challenge 1 Points :6 (Win 0 2nd 1 3rd 0),4,2024-06-26,Happy Valley Jockey Challenge,(Win 0 2nd 1 3rd 0,0,1,0
772,9/14,"Turf / ""A""",1400,3,G,TOURBILLON PRINCE,7,75,T P Yung,TT,1161,128,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
771,12/13,"Turf / ""A""",1200,3,G,YOUNG SUPERSTAR,5,72,A S Cruz,TT,1117,128,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
770,10/11,"Turf / ""A""",1800,G3,G,ALL FOR ST PAUL'S,2,94,F C Lor,B,1106,115,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
767,12/14,"Turf / ""A""",1400,4,GF,VANTASTIC CHOICE,11,51,C H Yip,,1083,124,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
766,9/14,"Turf / ""A""",1400,4,GF,FOOLISH HEART,13,54,C W Chang,V/TT,1127,126,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),5,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
765,11/14,"Turf / ""A""",1800,4,GF,PAKISTAN FRIEND,5,41,W Y So,P/TT,1062,114,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),6,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
764,10/14,AWT,1650,4,GD,HAKKA RADIANCE,11,53,W K Mo,P-/XB1/TT,1136,125,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),7,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
762,12/14,"Turf / ""A""",1200,4,GF,JUDY'S GREAT,12,57,C S Shum,TT,1088,129,,CCY,Previous,23/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),8,2024-06-23,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
761,7/13,"Turf / ""C+3""",1600,3,S,BEAUTY LIVE,8,70,F C Lor,CP2/TT,1114,125,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),1,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
757,12/12,AWT,1200,4,WS,THE GREAT MASTER,11,51,Y S Tsui,,1120,124,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),2,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
756,4/10,"Turf / ""C+3""",1200,3,S,IMA SINGLE MAN,8,78,A S Cruz,V/TT,1169,132,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),3,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
754,12/12,"Turf / ""C+3""",1200,4,S,CIRCUIT VICTORY,4,52,K L Man,,1202,124,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),4,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
753,5/14,"Turf / ""C+3""",1600,5,S,SUPERB DADDY,6,26,Y S Tsui,,1094,119,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),5,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
752,4/12,"Turf / ""C+3""",1200,5,Y,CHEER FOR SOUTH,8,37,F C Lor,SR,1055,129,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),6,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
751,7/14,"Turf / ""C+3""",1000,GRIFFIN,Y,CALIFORNIA BANNER,8,,W K Mo,CP/TT,1131,123,,CCY,Previous,15/06/2024 Sha Tin Jockey Challenge 1 Points :0 (Win 0 2nd 0 3rd 0),7,2024-06-15,Sha Tin Jockey Jockey Challenge,(Win 0 2nd 0 3rd 0,0,0,0
750,5/12,"Turf / ""B""",1650,3,G,SATIRICAL FAN,9,64,C S Shum,CP/TT,1162,121,,CCY,Previous,12/06/2024 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),1,2024-06-12,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
749,6/11,"Turf / ""B""",1000,3,G,COLOURFUL PRINCE,7,60,D J Whyte,SR/TT,1180,113,,CCY,Previous,12/06/2024 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),2,2024-06-12,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
748,12/12,"Turf / ""B""",1200,3,G,MANRAY HONOUR,1,65,W K Mo,TT,1044,118,,CCY,Previous,12/06/2024 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),3,2024-06-12,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
747,6/12,"Turf / ""B""",1000,4,G,PARENTS' LOVE,11,46,A S Cruz,H/TT,1016,119,,CCY,Previous,12/06/2024 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),4,2024-06-12,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
746,1/10,"Turf / ""B""",1650,2,G,OUTGATE,5,85,A S Cruz,H/TT,1057,117,,CCY,Previous,12/06/2024 Happy Valley Jockey Challenge 1 Points :24 (Win 2 2nd 0 3rd 0),5,2024-06-12,Happy Valley Jockey Challenge,(Win 2 2nd 0 3rd 0,2,0,0
